station,valid,tmpf,p01i,sknt
SJC,2017-02-08 02:00,60.00,T,6.00
SJC,2017-02-08 02:48,60.80,T,5.00
SJC,2017-02-08 02:53,59.00,T,7.00
SJC,2017-02-08 03:16,61.00,0.00,8.00
SJC,2017-02-08 03:53,61.00,0.00,7.00
SJC,2017-02-08 04:53,62.00,T,7.00
SJC,2017-02-08 05:53,61.00,T,8.00
SJC,2017-02-08 06:53,62.00,0.01,8.00
SJC,2017-02-08 07:53,63.00,0.00,8.00
SJC,2017-02-08 08:53,63.00,0.00,5.00
SJC,2017-02-08 09:53,63.00,T,8.00
SJC,2017-02-08 10:53,64.00,T,11.00
SJC,2017-02-08 11:53,65.00,0.00,8.00
SJC,2017-02-08 12:45,64.00,T,6.00
SJC,2017-02-08 12:53,64.00,T,5.00
SJC,2017-02-08 13:20,64.00,0.00,3.00
SJC,2017-02-08 13:53,65.00,0.00,7.00
SJC,2017-02-08 14:53,65.00,0.00,9.00
SJC,2017-02-08 15:53,65.00,0.00,11.00
SJC,2017-02-08 16:38,64.00,0.00,14.00
SJC,2017-02-08 16:53,64.00,0.00,10.00
SJC,2017-02-08 17:53,64.00,0.00,5.00
SJC,2017-02-08 18:19,65.00,0.00,7.00
SJC,2017-02-08 18:53,64.00,0.00,8.00
SJC,2017-02-08 19:53,64.00,0.00,7.00
SJC,2017-02-08 20:53,64.00,0.00,4.00
SJC,2017-02-08 21:53,63.00,0.00,7.00
SJC,2017-02-08 22:53,64.00,0.00,9.00
SJC,2017-02-08 23:53,63.00,0.00,4.00
SJC,2017-02-09 00:53,64.00,0.00,6.00
SJC,2017-02-09 01:23,63.00,0.00,8.00
SJC,2017-02-09 01:53,62.00,0.00,9.00
SJC,2017-02-09 02:08,62.00,0.00,4.00
SJC,2017-02-09 02:53,63.00,0.00,9.00
SJC,2017-02-09 03:18,63.00,0.00,11.00
SJC,2017-02-09 03:53,62.00,0.00,9.00
SJC,2017-02-09 04:53,62.00,0.00,10.00
SJC,2017-02-09 05:53,62.00,0.00,12.00
SJC,2017-02-09 06:53,62.00,0.00,13.00
SJC,2017-02-09 07:53,63.00,0.00,17.00
SJC,2017-02-09 08:53,64.00,T,19.00
SJC,2017-02-09 09:53,63.00,T,13.00
SJC,2017-02-09 10:53,64.00,0.00,9.00
SJC,2017-02-09 11:53,62.00,0.02,5.00
SJC,2017-02-09 12:53,61.00,0.04,7.00
SJC,2017-02-09 13:32,61.00,0.02,8.00
SJC,2017-02-09 13:53,61.00,0.04,9.00
SJC,2017-02-09 14:53,61.00,0.03,7.00
SJC,2017-02-09 15:53,61.00,0.07,7.00
SJC,2017-02-09 16:53,60.00,0.10,3.00
SJC,2017-02-09 17:36,60.00,0.08,7.00
SJC,2017-02-09 17:40,60.00,0.09,5.00
SJC,2017-02-09 17:53,60.00,0.11,4.00
SJC,2017-02-09 18:53,60.00,0.08,0.00
SJC,2017-02-09 19:53,61.00,0.03,10.00
SJC,2017-02-09 20:53,60.00,0.01,8.00
SJC,2017-02-09 21:53,59.00,0.00,7.00
SJC,2017-02-09 22:53,58.00,T,6.00
SJC,2017-02-09 23:53,59.00,0.00,6.00
SJC,2017-02-10 00:53,58.00,T,4.00
SJC,2017-02-10 01:26,59.00,0.00,7.00
SJC,2017-02-10 01:53,58.00,0.01,5.00
SJC,2017-02-10 02:46,57.00,0.04,0.00
SJC,2017-02-10 02:53,57.00,0.04,0.00
SJC,2017-02-10 03:53,57.00,0.00,0.00
SJC,2017-02-10 04:05,57.00,0.00,3.00
SJC,2017-02-10 04:15,57.00,T,4.00
SJC,2017-02-10 04:36,57.00,T,0.00
SJC,2017-02-10 04:53,57.00,T,7.00
SJC,2017-02-10 05:01,57.00,0.00,7.00
SJC,2017-02-10 05:17,57.00,0.00,5.00
SJC,2017-02-10 05:38,57.00,0.00,4.00
SJC,2017-02-10 05:53,57.00,T,0.00
SJC,2017-02-10 06:53,57.00,T,6.00
SJC,2017-02-10 07:53,57.00,0.00,0.00
SJC,2017-02-10 07:56,57.00,0.00,0.00
SJC,2017-02-10 08:36,57.00,0.01,4.00
SJC,2017-02-10 08:53,58.00,0.01,3.00
SJC,2017-02-10 09:53,59.00,0.00,0.00
SJC,2017-02-10 10:29,59.00,0.00,0.00
SJC,2017-02-10 10:53,60.00,0.00,0.00
SJC,2017-02-10 11:53,62.00,0.00,0.00
SJC,2017-02-10 12:53,58.00,0.00,14.00
SJC,2017-02-10 13:53,61.00,0.00,8.00
SJC,2017-02-10 14:53,62.00,0.00,7.00
SJC,2017-02-10 15:53,62.00,0.00,11.00
SJC,2017-02-10 16:53,59.00,0.00,10.00
SJC,2017-02-10 17:53,57.00,0.00,11.00
SJC,2017-02-10 18:53,55.00,0.00,8.00
SJC,2017-02-10 19:53,54.00,0.00,10.00
SJC,2017-02-10 20:53,53.00,0.00,5.00
SJC,2017-02-10 21:53,54.00,0.00,6.00
SJC,2017-02-10 22:53,52.00,0.00,6.00
SJC,2017-02-10 23:53,50.00,0.00,6.00
SJC,2017-02-11 00:53,49.00,0.00,6.00
SJC,2017-02-11 01:53,49.00,0.00,7.00
SJC,2017-02-11 02:53,48.00,0.00,9.00
SJC,2017-02-11 03:53,47.00,0.00,5.00
SJC,2017-02-11 04:53,46.00,0.00,3.00
SJC,2017-02-11 05:10,47.00,0.00,0.00
SJC,2017-02-11 05:31,47.00,0.00,0.00
SJC,2017-02-11 05:53,48.00,0.00,0.00
SJC,2017-02-11 06:53,47.00,0.00,4.00
SJC,2017-02-11 07:53,47.00,0.00,4.00
SJC,2017-02-11 08:53,50.00,0.00,8.00
SJC,2017-02-11 09:53,52.00,0.00,8.00
SJC,2017-02-11 10:53,52.00,0.00,12.00
SJC,2017-02-11 11:53,56.00,0.00,12.00
SJC,2017-02-11 12:53,57.00,0.00,9.00
SJC,2017-02-11 13:53,59.00,0.00,13.00
SJC,2017-02-11 14:53,59.00,0.00,12.00
SJC,2017-02-11 15:53,60.00,0.00,10.00
SJC,2017-02-11 16:53,59.00,0.00,8.00
SJC,2017-02-11 17:53,57.00,0.00,9.00
SJC,2017-02-11 18:53,55.00,0.00,6.00
SJC,2017-02-11 19:53,51.00,0.00,7.00
SJC,2017-02-11 20:53,54.00,0.00,6.00
SJC,2017-02-11 21:53,52.00,0.00,3.00
SJC,2017-02-11 22:53,50.00,0.00,0.00
SJC,2017-02-11 23:53,48.00,0.00,0.00
SJC,2017-02-12 00:53,47.00,0.00,3.00
SJC,2017-02-12 01:53,46.00,0.00,3.00
SJC,2017-02-12 02:53,45.00,0.00,0.00
SJC,2017-02-12 03:53,44.00,0.00,0.00
SJC,2017-02-12 04:53,43.00,0.00,0.00
SJC,2017-02-12 05:53,43.00,0.00,0.00
SJC,2017-02-12 06:53,41.00,0.00,3.00
SJC,2017-02-12 07:53,44.00,0.00,3.00
SJC,2017-02-12 08:53,49.00,0.00,3.00
SJC,2017-02-12 09:53,57.00,0.00,6.00
SJC,2017-02-12 10:53,60.00,0.00,11.00
SJC,2017-02-12 11:53,62.00,0.00,10.00
SJC,2017-02-12 12:53,63.00,0.00,6.00
SJC,2017-02-12 13:53,64.00,0.00,6.00
SJC,2017-02-12 14:53,65.00,0.00,6.00
SJC,2017-02-12 15:53,63.00,0.00,9.00
SJC,2017-02-12 16:53,61.00,0.00,9.00
SJC,2017-02-12 17:53,58.00,0.00,8.00
SJC,2017-02-12 18:53,55.00,0.00,11.00
SJC,2017-02-12 19:53,52.00,0.00,4.00
SJC,2017-02-12 20:53,52.00,0.00,4.00
SJC,2017-02-12 21:53,51.00,0.00,0.00
SJC,2017-02-12 22:53,50.00,0.00,3.00
SJC,2017-02-12 23:53,49.00,0.00,0.00
SJC,2017-02-13 00:53,45.00,0.00,4.00
SJC,2017-02-13 01:53,44.00,0.00,3.00
SJC,2017-02-13 02:53,46.00,0.00,0.00
SJC,2017-02-13 03:53,45.00,0.00,0.00
SJC,2017-02-13 04:53,44.00,0.00,3.00
SJC,2017-02-13 05:53,42.00,0.00,4.00
SJC,2017-02-13 06:29,42.00,0.00,3.00
SJC,2017-02-13 06:34,42.00,0.00,3.00
SJC,2017-02-13 06:39,41.00,0.00,0.00
SJC,2017-02-13 06:44,42.00,0.00,0.00
SJC,2017-02-13 06:53,44.00,0.00,3.00
SJC,2017-02-13 07:03,44.00,0.00,3.00
SJC,2017-02-13 07:53,45.00,0.00,4.00
SJC,2017-02-13 08:20,45.00,0.00,3.00
SJC,2017-02-13 08:30,45.00,0.00,3.00
SJC,2017-02-13 08:42,46.00,0.00,4.00
SJC,2017-02-13 08:53,46.00,0.00,0.00
SJC,2017-02-13 09:12,47.00,0.00,0.00
SJC,2017-02-13 09:53,52.00,0.00,3.00
SJC,2017-02-13 10:53,54.00,0.00,5.00
SJC,2017-02-13 11:53,58.00,0.00,0.00
SJC,2017-02-13 12:53,59.00,0.00,4.00
SJC,2017-02-13 13:53,60.00,0.00,4.00
SJC,2017-02-13 14:53,62.00,0.00,0.00
SJC,2017-02-13 15:53,62.00,0.00,6.00
SJC,2017-02-13 16:53,60.00,0.00,6.00
SJC,2017-02-13 17:53,59.00,0.00,5.00
SJC,2017-02-13 18:53,57.00,0.00,6.00
SJC,2017-02-13 19:53,56.00,0.00,4.00
SJC,2017-02-13 20:53,55.00,0.00,3.00
SJC,2017-02-13 21:53,56.00,0.00,0.00
SJC,2017-02-13 22:53,55.00,0.00,0.00
SJC,2017-02-13 23:53,54.00,0.00,0.00
SJC,2017-02-14 00:53,52.00,0.00,0.00
SJC,2017-02-14 01:53,51.00,0.00,0.00
SJC,2017-02-14 02:53,50.00,0.00,3.00
SJC,2017-02-14 03:53,47.00,0.00,3.00
SJC,2017-02-14 04:53,47.00,0.00,0.00
SJC,2017-02-14 05:53,46.00,0.00,3.00
SJC,2017-02-14 06:53,46.00,0.00,0.00
SJC,2017-02-14 07:53,49.00,0.00,0.00
SJC,2017-02-14 08:53,53.00,0.00,0.00
SJC,2017-02-14 09:53,57.00,0.00,0.00
SJC,2017-02-14 10:53,60.00,0.00,0.00
SJC,2017-02-14 11:53,64.00,0.00,0.00
SJC,2017-02-14 12:53,67.00,0.00,5.00
SJC,2017-02-14 13:53,68.00,0.00,3.00
SJC,2017-02-14 14:53,70.00,0.00,3.00
SJC,2017-02-14 15:53,69.00,0.00,6.00
SJC,2017-02-14 16:53,65.00,0.00,8.00
SJC,2017-02-14 17:53,62.00,0.00,5.00
SJC,2017-02-14 18:53,62.00,0.00,3.00
SJC,2017-02-14 19:53,59.00,0.00,4.00
SJC,2017-02-14 20:53,57.00,0.00,0.00
SJC,2017-02-14 21:53,55.00,0.00,5.00
SJC,2017-02-14 22:53,55.00,0.00,4.00
SJC,2017-02-14 23:53,56.00,0.00,0.00
SJC,2017-02-15 00:53,54.00,0.00,3.00
SJC,2017-02-15 01:53,53.00,0.00,0.00
SJC,2017-02-15 02:53,51.00,0.00,3.00
SJC,2017-02-15 03:53,51.00,0.00,0.00
SJC,2017-02-15 04:53,50.00,0.00,3.00
SJC,2017-02-15 05:53,51.00,0.00,3.00
SJC,2017-02-15 06:53,52.00,0.00,3.00
SJC,2017-02-15 07:53,53.00,0.00,3.00
SJC,2017-02-15 08:53,56.00,0.00,4.00
SJC,2017-02-15 09:53,57.00,0.00,0.00
SJC,2017-02-15 10:53,58.00,0.00,4.00
SJC,2017-02-15 11:53,62.00,0.00,5.00
SJC,2017-02-15 12:53,66.00,0.00,7.00
SJC,2017-02-15 13:53,68.00,0.00,9.00
SJC,2017-02-15 14:53,69.00,0.00,10.00
SJC,2017-02-15 15:53,70.00,0.00,8.00
SJC,2017-02-15 16:53,69.00,0.00,7.00
SJC,2017-02-15 17:53,68.00,0.00,7.00
SJC,2017-02-15 18:53,66.00,0.00,8.00
SJC,2017-02-15 19:53,64.00,0.00,3.00
SJC,2017-02-15 20:53,60.00,0.00,4.00
SJC,2017-02-15 21:53,61.00,0.00,7.00
SJC,2017-02-15 22:53,63.00,0.00,12.00
SJC,2017-02-15 23:53,62.00,0.00,15.00
SJC,2017-02-16 00:53,60.00,0.00,9.00
SJC,2017-02-16 01:53,59.00,T,13.00
SJC,2017-02-16 02:53,62.00,T,16.00
SJC,2017-02-16 03:53,62.00,T,15.00
SJC,2017-02-16 04:53,56.00,0.03,7.00
SJC,2017-02-16 05:53,55.00,0.04,3.00
SJC,2017-02-16 06:53,56.00,0.01,10.00
SJC,2017-02-16 07:53,55.00,T,12.00
SJC,2017-02-16 08:53,58.00,0.00,9.00
SJC,2017-02-16 09:53,60.00,0.00,9.00
SJC,2017-02-16 10:53,63.00,0.00,13.00
SJC,2017-02-16 11:53,63.00,0.00,7.00
SJC,2017-02-16 12:53,62.00,0.00,10.00
SJC,2017-02-16 13:53,64.00,0.00,5.00
SJC,2017-02-16 14:53,65.00,0.00,12.00
SJC,2017-02-16 15:53,65.00,0.00,6.00
SJC,2017-02-16 16:53,62.00,0.00,8.00
SJC,2017-02-16 17:53,59.00,0.00,6.00
SJC,2017-02-16 18:53,57.00,0.00,5.00
SJC,2017-02-16 19:53,56.00,0.00,4.00
SJC,2017-02-16 20:53,57.00,0.00,3.00
SJC,2017-02-16 21:53,57.00,0.00,0.00
SJC,2017-02-16 22:53,56.00,0.00,5.00
SJC,2017-02-16 23:53,55.00,0.00,4.00
SJC,2017-02-17 00:53,56.00,0.00,5.00
SJC,2017-02-17 01:53,57.00,0.00,12.00
SJC,2017-02-17 02:53,57.00,0.00,8.00
SJC,2017-02-17 03:53,56.00,0.01,13.00
SJC,2017-02-17 04:53,56.00,T,13.00
SJC,2017-02-17 05:53,56.00,T,14.00
SJC,2017-02-17 06:53,57.00,0.02,14.00
SJC,2017-02-17 07:53,57.00,0.02,17.00
SJC,2017-02-17 08:53,58.00,T,27.00
SJC,2017-02-17 09:53,59.00,T,M
SJC,2017-02-17 10:53,57.00,0.02,21.00
SJC,2017-02-17 11:53,56.00,0.04,28.00
SJC,2017-02-17 12:01,56.00,T,23.00
SJC,2017-02-17 12:53,57.00,0.05,21.00
SJC,2017-02-17 13:53,57.00,0.01,20.00
SJC,2017-02-17 14:53,58.00,0.04,17.00
SJC,2017-02-17 15:37,56.00,0.05,11.00
SJC,2017-02-17 15:53,56.00,0.10,8.00
SJC,2017-02-17 16:53,56.00,0.17,6.00
SJC,2017-02-17 17:53,55.00,0.08,8.00
SJC,2017-02-17 18:53,55.00,0.05,9.00
SJC,2017-02-17 19:53,54.00,0.09,5.00
SJC,2017-02-17 20:53,54.00,0.12,8.00
SJC,2017-02-17 21:53,54.00,0.11,9.00
SJC,2017-02-17 22:53,54.00,0.02,10.00
SJC,2017-02-17 23:53,54.00,T,9.00
SJC,2017-02-18 00:53,54.00,T,12.00
SJC,2017-02-18 01:53,55.00,T,11.00
SJC,2017-02-18 02:53,54.00,T,11.00
SJC,2017-02-18 03:46,53.00,0.01,7.00
SJC,2017-02-18 03:53,52.00,0.04,11.00
SJC,2017-02-18 04:05,52.00,0.04,8.00
SJC,2017-02-18 04:19,52.00,0.05,6.00
SJC,2017-02-18 04:26,52.00,0.06,5.00
SJC,2017-02-18 04:34,52.00,0.06,6.00
SJC,2017-02-18 04:53,52.00,0.07,6.00
SJC,2017-02-18 05:25,52.00,T,4.00
SJC,2017-02-18 05:32,52.00,T,0.00
SJC,2017-02-18 05:53,52.00,T,0.00
SJC,2017-02-18 06:53,53.00,0.00,8.00
SJC,2017-02-18 07:08,53.00,0.00,6.00
SJC,2017-02-18 07:53,53.00,0.00,9.00
SJC,2017-02-18 08:12,53.00,T,10.00
SJC,2017-02-18 08:24,52.00,0.01,7.00
SJC,2017-02-18 08:53,52.00,0.01,14.00
SJC,2017-02-18 08:58,52.00,T,11.00
SJC,2017-02-18 09:37,53.00,0.01,12.00
SJC,2017-02-18 09:53,54.00,0.01,13.00
SJC,2017-02-18 10:53,55.00,0.00,13.00
SJC,2017-02-18 11:53,55.00,T,17.00
SJC,2017-02-18 12:53,55.00,T,11.00
SJC,2017-02-18 13:53,55.00,T,11.00
SJC,2017-02-18 14:53,55.00,0.00,14.00
SJC,2017-02-18 15:53,53.00,0.00,16.00
SJC,2017-02-18 16:53,53.00,0.00,14.00
SJC,2017-02-18 17:53,52.00,0.00,9.00
SJC,2017-02-18 18:53,52.00,0.00,9.00
SJC,2017-02-18 19:53,51.00,0.00,10.00
SJC,2017-02-18 20:53,51.00,0.00,5.00
SJC,2017-02-18 21:53,50.00,0.00,0.00
SJC,2017-02-18 22:53,49.00,0.00,4.00
SJC,2017-02-18 23:53,48.00,0.00,3.00
SJC,2017-02-19 00:53,48.00,0.00,3.00
SJC,2017-02-19 01:53,49.00,0.00,3.00
SJC,2017-02-19 02:53,49.00,0.00,3.00
SJC,2017-02-19 03:53,49.00,0.00,5.00
SJC,2017-02-19 04:53,48.00,T,5.00
SJC,2017-02-19 05:53,48.00,0.00,7.00
SJC,2017-02-19 06:53,48.00,T,9.00
SJC,2017-02-19 07:53,49.00,0.00,9.00
SJC,2017-02-19 08:53,51.00,0.00,12.00
SJC,2017-02-19 09:53,53.00,T,10.00
SJC,2017-02-19 10:53,53.00,T,14.00
SJC,2017-02-19 11:53,53.00,T,11.00
SJC,2017-02-19 12:53,55.00,0.01,14.00
SJC,2017-02-19 13:53,55.00,T,14.00
SJC,2017-02-19 14:53,55.00,T,20.00
SJC,2017-02-19 15:53,55.00,T,21.00
SJC,2017-02-19 16:53,54.00,T,15.00
SJC,2017-02-19 17:53,54.00,T,15.00
SJC,2017-02-19 18:53,56.00,T,10.00
SJC,2017-02-19 19:53,55.00,0.00,10.00
SJC,2017-02-19 20:53,56.00,T,17.00
SJC,2017-02-19 21:53,54.00,T,15.00
SJC,2017-02-19 22:53,54.00,T,22.00
SJC,2017-02-19 23:53,54.00,T,14.00
SJC,2017-02-20 00:53,54.00,0.08,16.00
SJC,2017-02-20 01:53,54.00,0.02,14.00
SJC,2017-02-20 02:01,54.00,T,16.00
SJC,2017-02-20 02:17,54.00,0.01,15.00
SJC,2017-02-20 02:53,54.00,0.03,9.00
SJC,2017-02-20 03:53,55.00,0.06,18.00
SJC,2017-02-20 04:44,55.00,0.05,3.00
SJC,2017-02-20 04:51,55.40,0.05,6.00
SJC,2017-02-20 04:53,56.00,0.05,8.00
SJC,2017-02-20 05:12,56.00,0.01,11.00
SJC,2017-02-20 05:53,56.00,0.06,6.00
SJC,2017-02-20 06:01,56.00,0.03,5.00
SJC,2017-02-20 06:43,56.00,0.09,9.00
SJC,2017-02-20 06:53,56.00,0.09,9.00
SJC,2017-02-20 07:53,56.00,0.05,11.00
SJC,2017-02-20 08:53,57.00,0.02,6.00
SJC,2017-02-20 09:05,57.00,0.02,7.00
SJC,2017-02-20 09:53,57.00,0.15,0.00
SJC,2017-02-20 10:53,57.00,0.11,4.00
SJC,2017-02-20 11:53,58.00,0.15,6.00
SJC,2017-02-20 12:53,57.00,0.06,0.00
SJC,2017-02-20 13:07,57.00,0.04,3.00
SJC,2017-02-20 13:33,56.00,0.14,3.00
SJC,2017-02-20 13:49,55.40,0.18,5.00
SJC,2017-02-20 13:53,56.00,0.19,6.00
SJC,2017-02-20 14:31,55.00,0.11,0.00
SJC,2017-02-20 14:41,55.00,0.19,5.00
SJC,2017-02-20 14:53,55.00,0.26,6.00
SJC,2017-02-20 15:07,55.00,0.03,4.00
SJC,2017-02-20 15:18,55.00,0.08,5.00
SJC,2017-02-20 15:23,55.00,0.11,5.00
SJC,2017-02-20 15:34,55.00,0.15,4.00
SJC,2017-02-20 15:46,55.00,0.19,6.00
SJC,2017-02-20 15:53,55.00,0.20,7.00
SJC,2017-02-20 16:35,60.00,0.10,12.00
SJC,2017-02-20 16:45,61.00,0.13,20.00
SJC,2017-02-20 16:53,61.00,0.15,16.00
SJC,2017-02-20 17:18,60.80,0.00,13.00
SJC,2017-02-20 17:53,60.00,0.05,17.00
SJC,2017-02-20 18:01,60.00,0.01,17.00
SJC,2017-02-20 18:13,60.00,0.02,14.00
SJC,2017-02-20 18:53,59.00,0.03,9.00
SJC,2017-02-20 19:53,58.00,0.04,10.00
SJC,2017-02-20 20:53,58.00,0.01,14.00
SJC,2017-02-20 21:53,59.00,T,11.00
SJC,2017-02-20 22:53,60.00,T,12.00
SJC,2017-02-20 23:53,58.00,0.01,11.00
SJC,2017-02-21 00:17,58.00,T,12.00
SJC,2017-02-21 00:53,58.00,T,10.00
SJC,2017-02-21 01:53,57.00,T,4.00
SJC,2017-02-21 02:53,56.00,0.00,6.00
SJC,2017-02-21 03:53,56.00,0.01,4.00
SJC,2017-02-21 04:53,54.00,0.00,6.00
SJC,2017-02-21 05:53,57.00,0.00,7.00
SJC,2017-02-21 06:53,54.00,T,4.00
SJC,2017-02-21 07:53,54.00,0.01,7.00
SJC,2017-02-21 08:53,54.00,0.07,0.00
SJC,2017-02-21 09:53,55.00,0.03,5.00
SJC,2017-02-21 10:53,56.00,T,6.00
SJC,2017-02-21 11:53,57.00,0.12,0.00
SJC,2017-02-21 12:53,59.00,T,12.00
SJC,2017-02-21 13:29,59.00,0.00,7.00
SJC,2017-02-21 13:53,60.00,0.00,7.00
SJC,2017-02-21 14:53,59.00,0.00,13.00
SJC,2017-02-21 15:53,58.00,0.00,10.00
SJC,2017-02-21 16:53,56.00,T,6.00
SJC,2017-02-21 17:53,56.00,T,3.00
SJC,2017-02-21 18:53,53.00,0.01,10.00
SJC,2017-02-21 19:53,51.00,0.06,3.00
SJC,2017-02-21 20:53,50.00,0.01,5.00
SJC,2017-02-21 21:53,51.00,0.01,0.00
SJC,2017-02-21 22:53,50.00,0.00,0.00
SJC,2017-02-21 23:53,50.00,T,0.00
SJC,2017-02-22 00:06,50.00,0.00,0.00
SJC,2017-02-22 00:22,48.00,0.00,4.00
SJC,2017-02-22 00:53,48.00,0.00,0.00
SJC,2017-02-22 01:53,47.00,0.00,0.00
SJC,2017-02-22 02:11,47.00,0.00,0.00
SJC,2017-02-22 02:53,45.00,0.00,3.00
SJC,2017-02-22 03:53,45.00,0.00,0.00
SJC,2017-02-22 04:53,45.00,0.00,4.00
SJC,2017-02-22 05:53,45.00,0.00,0.00
SJC,2017-02-22 06:53,44.00,0.00,0.00
SJC,2017-02-22 07:53,46.00,0.00,3.00
SJC,2017-02-22 08:53,49.00,0.00,3.00
SJC,2017-02-22 09:40,52.00,0.00,0.00
SJC,2017-02-22 09:53,52.00,0.00,11.00
SJC,2017-02-22 10:53,52.00,0.00,14.00
SJC,2017-02-22 11:53,55.00,0.00,13.00
SJC,2017-02-22 12:53,55.00,0.00,15.00
SJC,2017-02-22 13:53,55.00,0.00,16.00
SJC,2017-02-22 14:53,55.00,T,19.00
SJC,2017-02-22 15:53,54.00,0.00,15.00
SJC,2017-02-22 16:53,52.00,0.00,15.00
SJC,2017-02-22 17:53,50.00,0.00,16.00
SJC,2017-02-22 18:53,49.00,0.00,16.00
SJC,2017-02-22 19:53,48.00,0.00,6.00
SJC,2017-02-22 20:53,47.00,0.00,7.00
SJC,2017-02-22 21:53,48.00,0.00,12.00
SJC,2017-02-22 22:53,46.00,0.00,11.00
SJC,2017-02-22 23:53,46.00,0.00,12.00
SJC,2017-02-23 00:53,44.00,0.00,5.00
SJC,2017-02-23 01:53,43.00,0.00,3.00
SJC,2017-02-23 02:53,44.00,0.00,0.00
SJC,2017-02-23 03:53,42.00,0.00,7.00
SJC,2017-02-23 04:53,41.00,0.00,4.00
SJC,2017-02-23 05:53,41.00,0.00,4.00
SJC,2017-02-23 06:53,40.00,0.00,3.00
SJC,2017-02-23 07:53,44.00,0.00,0.00
SJC,2017-02-23 08:53,46.00,0.00,3.00
SJC,2017-02-23 09:53,49.00,0.00,3.00
SJC,2017-02-23 10:53,50.00,0.00,7.00
SJC,2017-02-23 11:53,51.00,0.00,10.00
SJC,2017-02-23 12:53,52.00,0.00,8.00
SJC,2017-02-23 13:53,53.00,0.00,11.00
SJC,2017-02-23 14:53,53.00,0.00,12.00
SJC,2017-02-23 15:53,53.00,0.00,13.00
SJC,2017-02-23 16:53,51.00,0.00,11.00
SJC,2017-02-23 17:53,49.00,0.00,11.00
SJC,2017-02-23 18:53,48.00,0.00,9.00
SJC,2017-02-23 19:53,47.00,0.00,6.00
SJC,2017-02-23 20:53,45.00,0.00,4.00
SJC,2017-02-23 21:53,44.00,0.00,4.00
SJC,2017-02-23 22:53,43.00,0.00,4.00
SJC,2017-02-23 23:53,39.00,0.00,3.00
SJC,2017-02-24 00:53,38.00,0.00,4.00
SJC,2017-02-24 01:53,38.00,0.00,3.00
SJC,2017-02-24 02:53,39.00,0.00,5.00
SJC,2017-02-24 03:53,38.00,0.00,4.00
SJC,2017-02-24 04:53,36.00,0.00,3.00
SJC,2017-02-24 05:53,35.00,0.00,5.00
SJC,2017-02-24 06:53,38.00,0.00,6.00
SJC,2017-02-24 07:53,40.00,0.00,5.00
SJC,2017-02-24 08:53,45.00,0.00,4.00
SJC,2017-02-24 09:53,50.00,0.00,0.00
SJC,2017-02-24 10:53,53.00,0.00,3.00
SJC,2017-02-24 11:53,53.00,0.00,0.00
SJC,2017-02-24 12:53,53.00,0.00,8.00
SJC,2017-02-24 13:53,56.00,0.00,5.00
SJC,2017-02-24 14:53,56.00,0.00,9.00
SJC,2017-02-24 15:53,55.00,0.00,10.00
SJC,2017-02-24 16:53,53.00,0.00,11.00
SJC,2017-02-24 17:53,50.00,0.00,10.00
SJC,2017-02-24 18:53,48.00,0.00,8.00
SJC,2017-02-24 19:53,47.00,0.00,9.00
SJC,2017-02-24 20:53,45.00,0.00,4.00
SJC,2017-02-24 21:53,45.00,0.00,3.00
SJC,2017-02-24 22:53,43.00,0.00,3.00
SJC,2017-02-24 23:53,42.00,0.00,3.00
SJC,2017-02-25 00:53,39.00,0.00,4.00
SJC,2017-02-25 01:53,37.00,0.00,5.00
SJC,2017-02-25 02:53,38.00,0.00,5.00
SJC,2017-02-25 03:53,38.00,0.00,0.00
SJC,2017-02-25 04:53,37.00,0.00,4.00
SJC,2017-02-25 05:53,40.00,0.00,4.00
SJC,2017-02-25 06:53,41.00,0.00,5.00
SJC,2017-02-25 07:53,41.00,0.00,6.00
SJC,2017-02-25 08:53,46.00,0.00,4.00
SJC,2017-02-25 09:53,50.00,0.00,0.00
SJC,2017-02-25 10:53,52.00,0.00,0.00
SJC,2017-02-25 11:53,55.00,0.00,3.00
SJC,2017-02-25 12:53,57.00,0.00,0.00
SJC,2017-02-25 13:53,58.00,0.00,0.00
SJC,2017-02-25 14:53,57.00,0.00,8.00
SJC,2017-02-25 15:53,56.00,0.00,8.00
SJC,2017-02-25 16:53,53.00,0.00,11.00
SJC,2017-02-25 17:53,51.00,0.00,10.00
SJC,2017-02-25 18:53,51.00,0.00,6.00
SJC,2017-02-25 19:53,50.00,0.00,6.00
SJC,2017-02-25 20:53,50.00,0.00,6.00
SJC,2017-02-25 21:53,49.00,0.00,7.00
SJC,2017-02-25 22:53,47.00,0.00,4.00
SJC,2017-02-25 23:53,47.00,0.00,0.00
SJC,2017-02-26 00:53,46.00,0.00,0.00
SJC,2017-02-26 01:53,45.00,0.00,0.00
SJC,2017-02-26 02:53,44.00,0.00,0.00
SJC,2017-02-26 03:53,43.00,0.00,3.00
SJC,2017-02-26 04:53,42.00,0.00,0.00
SJC,2017-02-26 05:53,40.00,0.00,3.00
SJC,2017-02-26 06:53,39.00,0.00,3.00
SJC,2017-02-26 07:53,42.00,0.00,4.00
SJC,2017-02-26 08:53,47.00,0.00,4.00
SJC,2017-02-26 09:53,51.00,0.00,0.00
SJC,2017-02-26 10:53,53.00,0.00,3.00
SJC,2017-02-26 11:53,56.00,0.00,3.00
SJC,2017-02-26 12:53,57.00,0.00,6.00
SJC,2017-02-26 13:53,58.00,0.00,9.00
